Image_Number,Obj_00_ImagePosLeft,Obj_00_ImagePosRight,Obj_00_ImagePosTop,Obj_00_ImagePosBottom,Obj_01_ImagePosLeft,Obj_01_ImagePosRight,Obj_01_ImagePosTop,Obj_01_ImagePosBottom,Obj_02_ImagePosLeft,Obj_02_ImagePosRight,Obj_02_ImagePosTop,Obj_02_ImagePosBottom,Obj_03_ImagePosLeft,Obj_03_ImagePosRight,Obj_03_ImagePosTop,Obj_03_ImagePosBottom,Obj_04_ImagePosLeft,Obj_04_ImagePosRight,Obj_04_ImagePosTop,Obj_04_ImagePosBottom,Obj_05_ImagePosLeft,Obj_05_ImagePosRight,Obj_05_ImagePosTop,Obj_05_ImagePosBottom,Obj_06_ImagePosLeft,Obj_06_ImagePosRight,Obj_06_ImagePosTop,Obj_06_ImagePosBottom,Obj_07_ImagePosLeft,Obj_07_ImagePosRight,Obj_07_ImagePosTop,Obj_07_ImagePosBottom,Obj_08_ImagePosLeft,Obj_08_ImagePosRight,Obj_08_ImagePosTop,Obj_08_ImagePosBottom,Obj_09_ImagePosLeft,Obj_09_ImagePosRight,Obj_09_ImagePosTop,Obj_09_ImagePosBottom
46257,624,693,486,545,735,782,481,523,218,326,408,546,483,525,472,516,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960
46257,624,693,486,545,735,782,481,523,218,326,408,546,483,525,472,516,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960
46260,629,698,486,545,735,782,481,523,211,320,407,547,482,524,472,516,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960
46261,630,700,484,543,736,781,483,523,209,314,410,542,481,524,470,515,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960
46262,631,702,484,543,736,781,483,523,206,312,409,542,480,524,470,515,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960
46263,632,703,481,542,737,782,482,522,203,310,406,540,480,523,469,514,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960
46264,633,705,481,542,737,782,482,522,200,307,405,540,479,522,469,514,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960
46265,635,706,480,540,737,781,481,520,198,304,404,539,479,521,471,514,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960
46266,636,707,480,540,737,781,481,520,195,302,403,539,478,520,471,514,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960
46267,638,709,480,541,737,782,480,520,194,300,404,539,478,520,471,514,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960
46268,639,711,480,541,737,782,480,520,191,298,404,540,477,519,471,514,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960
46269,642,714,481,542,737,781,482,521,187,295,402,540,477,519,469,512,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960
46270,643,715,481,542,737,781,482,521,184,292,401,540,476,518,469,512,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960
46271,646,716,482,542,738,781,483,521,181,291,399,540,476,517,470,512,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960
46272,647,718,482,542,738,781,483,521,178,288,399,541,475,517,470,512,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960
46273,650,717,486,543,738,780,482,520,173,284,400,541,474,516,471,513,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960
46274,651,719,486,543,737,780,482,520,170,281,399,541,473,516,471,514,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960
46275,652,720,485,544,737,781,482,520,167,279,399,543,473,515,472,514,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960
46276,654,722,485,544,737,780,482,520,163,276,399,543,472,514,472,514,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960
46277,654,722,487,545,738,780,484,521,161,272,404,545,471,514,472,515,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960
46278,656,724,486,545,737,779,484,521,158,269,404,545,470,513,472,515,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960
46279,657,725,487,545,738,780,484,521,155,269,401,546,469,512,473,515,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960
46280,658,727,487,545,738,779,484,521,151,266,401,547,468,511,473,515,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960
46281,660,729,483,542,740,779,485,520,147,262,404,549,467,510,469,513,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960
46282,661,730,483,542,740,779,485,520,143,259,403,549,466,509,469,513,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960
46282,661,730,483,542,740,779,485,520,143,259,403,549,466,509,469,513,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960
46285,663,735,478,540,736,779,481,520,131,251,400,550,463,507,466,511,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960
46286,664,736,478,540,736,779,481,520,127,247,399,551,462,506,466,511,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960
46287,665,737,476,538,736,779,481,520,606,635,479,507,123,248,390,547,460,506,463,511,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960
46288,666,738,476,538,736,779,481,519,605,635,479,507,119,245,389,547,459,505,463,511,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960
46289,666,740,474,537,733,779,478,519,605,635,478,507,114,240,391,549,458,505,464,512,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960
46290,667,741,474,537,733,779,478,519,605,635,478,508,109,237,390,550,457,504,464,512,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960
46291,669,740,475,535,734,779,476,516,606,634,473,503,104,230,379,547,457,502,461,508,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960
46292,670,742,475,535,734,778,476,516,605,634,474,503,99,227,379,547,456,501,461,508,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960
46293,672,741,478,536,736,778,478,516,605,634,474,504,95,223,381,550,455,500,462,509,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960
46294,673,742,478,537,735,777,478,515,605,634,474,504,91,219,381,550,454,499,462,509,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960
46295,677,741,483,537,734,778,475,514,605,634,473,503,87,214,378,545,453,498,463,509,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960
46296,678,742,483,537,734,777,475,514,605,634,474,503,83,210,377,545,452,496,463,509,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960
46296,678,742,483,537,734,777,475,514,605,634,474,503,83,210,377,545,452,496,463,509,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960
46299,679,748,481,540,729,777,472,515,604,633,474,504,65,197,376,551,448,492,464,509,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960
46300,680,749,481,540,729,777,472,515,604,633,474,504,60,194,375,551,447,491,465,510,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960
46301,682,749,481,538,728,776,471,515,604,633,474,504,55,187,376,550,446,491,462,508,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960
46302,682,749,481,538,728,776,471,515,603,632,475,504,50,183,375,550,444,489,463,509,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960
46303,683,751,478,536,726,775,470,514,603,632,474,502,46,180,371,549,443,488,461,507,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960
46304,684,752,478,536,726,774,470,514,603,631,474,503,40,176,371,550,442,486,461,507,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960
46305,684,754,476,535,727,775,473,517,602,632,473,503,34,172,370,554,440,485,462,508,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960
46306,685,755,476,535,727,775,473,517,602,631,474,503,29,168,369,555,439,484,462,509,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960
46307,686,755,476,534,728,775,473,517,602,632,473,503,25,162,370,553,437,483,462,508,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960
46308,687,756,476,534,727,775,473,517,601,632,473,504,19,157,369,554,436,482,462,508,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960
46309,688,757,480,539,18,151,378,550,601,631,473,503,436,480,464,508,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960
46310,689,758,480,539,12,146,377,551,601,631,474,504,435,479,465,508,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960
46311,690,758,484,542,6,141,381,556,601,631,477,506,433,478,468,512,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960
46312,691,759,484,542,1,137,381,557,601,631,477,507,432,477,468,512,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960
46313,690,762,482,542,0,132,377,560,601,631,478,508,430,475,468,513,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960
46314,691,763,482,542,0,127,376,561,601,631,478,508,430,474,469,513,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960
46315,691,766,477,541,0,121,372,563,600,631,475,507,431,472,470,511,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960
46315,691,766,477,541,0,121,372,563,600,631,475,507,431,472,470,511,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960
46318,694,769,477,540,0,107,370,565,600,632,476,507,428,469,470,511,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960
46319,0,103,369,566,698,768,485,544,602,633,482,513,425,469,471,515,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960
46320,0,98,368,567,699,769,485,544,602,633,482,513,424,468,471,515,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960
46321,0,93,367,570,700,770,485,544,603,634,483,513,423,467,470,515,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960
46322,0,88,366,571,701,771,485,544,603,634,483,514,422,466,471,515,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960
46323,703,772,489,547,603,634,484,515,421,467,473,519,0,65,382,574,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960
46324,704,773,489,547,603,634,484,515,420,466,473,519,0,57,382,576,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960
46325,706,774,488,546,604,634,484,515,419,465,472,519,0,55,381,581,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960
46326,707,775,488,546,604,635,484,515,418,464,473,519,0,47,382,584,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960
46327,708,775,488,545,604,635,483,514,417,463,472,518,0,47,379,566,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960
46328,709,776,488,545,604,635,483,514,416,461,472,518,0,41,378,566,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960
46329,711,778,487,543,605,635,484,514,414,461,471,518,0,41,374,569,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960
46330,712,779,487,543,605,635,484,514,413,460,471,519,0,35,373,570,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960
46331,714,781,486,543,605,636,481,512,413,458,470,515,0,34,366,571,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960
46332,715,782,486,543,605,636,481,512,411,457,470,515,0,28,365,571,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960
46333,715,784,485,543,606,636,482,512,410,456,469,515,0,20,369,574,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960
46334,716,785,485,543,606,636,482,512,409,455,470,516,0,14,368,575,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960
46335,718,786,486,544,606,638,479,511,408,453,467,513,0,3,381,572,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960
46336,719,787,486,544,607,638,479,511,407,452,467,513,0,0,379,572,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960
46337,720,789,486,544,607,638,480,511,406,450,468,513,0,0,377,573,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960
46338,721,790,486,544,607,638,480,511,404,449,468,513,0,0,376,573,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960
46339,402,447,470,515,722,790,488,546,607,638,479,511,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960
46340,401,446,471,515,723,791,488,546,607,638,479,511,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960
46340,401,446,471,515,723,791,488,546,607,638,479,511,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960
46343,396,443,472,519,726,795,491,548,608,639,483,515,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960
46344,394,441,473,519,727,795,491,548,608,639,484,515,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960
46345,393,439,474,519,727,797,490,549,608,639,484,516,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960
46346,391,438,474,519,728,797,490,549,608,639,484,516,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960
46347,390,437,472,518,730,798,490,548,608,639,484,516,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960
46348,388,435,472,518,731,799,490,548,608,639,485,516,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960
46349,388,434,471,517,732,799,489,545,608,639,483,514,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960
46350,386,433,471,517,733,800,489,545,608,639,482,514,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960
46351,386,432,469,515,733,802,485,543,608,639,482,513,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960
46352,384,430,469,515,734,803,485,543,608,639,481,513,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960
46353,382,428,468,514,734,804,482,542,608,640,480,511,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960
46354,381,427,469,514,735,805,482,542,608,640,480,512,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960
46355,379,425,469,514,735,807,481,542,608,640,479,512,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960
46356,378,423,469,514,736,808,481,542,608,640,480,512,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960
46357,376,422,468,514,739,807,481,539,608,640,478,509,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960
46358,374,420,468,514,740,808,481,539,608,640,478,510,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960
46359,372,419,469,515,740,810,482,540,609,640,479,510,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960
46360,370,417,469,516,741,810,482,540,609,640,479,510,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960
46361,654,697,468,513,742,811,485,543,609,640,480,512,368,415,472,518,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960
46362,654,697,468,514,743,812,485,543,609,640,480,512,366,413,472,518,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960
46363,654,697,469,514,744,813,487,545,609,641,482,514,365,412,472,518,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960
46364,654,697,469,514,744,813,487,545,608,640,482,514,363,410,472,518,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960
46365,654,698,470,517,746,814,487,545,609,640,482,514,362,408,474,519,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960
46366,654,699,470,517,747,814,487,545,608,640,482,514,360,406,474,519,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960
46367,655,699,471,517,748,816,487,544,608,640,482,514,359,405,473,518,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960
46368,655,699,471,518,749,817,487,544,608,640,482,514,357,403,473,518,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960
46369,655,699,472,518,750,818,484,542,608,640,481,514,355,403,471,518,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960
46370,655,699,472,518,750,818,484,542,608,640,481,514,353,401,472,518,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960
46370,655,699,472,518,750,818,484,542,608,640,481,514,353,401,472,518,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960
46373,656,699,473,519,751,821,483,542,608,640,481,514,348,395,472,518,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960
