ImageNumber,Obj_0_X1,Obj_0_X2,Obj_0_Y1,Obj_0_Y2,Obj_1_X1,Obj_1_X2,Obj_1_Y1,Obj_1_Y2,Obj_2_X1,Obj_2_X2,Obj_2_Y1,Obj_2_Y2,Obj_3_X1,Obj_3_X2,Obj_3_Y1,Obj_3_Y2,Obj_4_X1,Obj_4_X2,Obj_4_Y1,Obj_4_Y2,Obj_5_X1,Obj_5_X2,Obj_5_Y1,Obj_5_Y2,Obj_6_X1,Obj_6_X2,Obj_6_Y1,Obj_6_Y2
46952,,,,,,,,,605.5625,660.5625,481.5,543.0625,,,,,,,,,,,,,346.2457585,436.788681,490.413895,574.9206235
46953,,,,,,,,,605.625,660.625,482,543.625,,,,,,,,,,,,,345.700562,436.47998,491.066498,575.793945
46954,,,,,,,,,605.6875,660.6875,482.5,544.1875,,,,,,,,,,,,,345.014374,436.126434,491.188675,576.226593
46955,,,,,,,,,605.75,660.75,483,544.75,,,,,,,,,,,,,344.328186,435.772888,491.310852,576.659241
46956,,,,,,,,,605.8125,660.8125,483.5,545.3125,,,,,,,,,,,,,343.6901855,435.3095245,491.240158,576.7515565
46957,,,,,,,,,605.875,660.875,484,545.875,,,,,,,,,,,,,343.052185,434.846161,491.169464,576.843872
46958,,,,,,,,,605.9375,660.9375,484.5,546.4375,,,,,,,,,,,,,342.435089,434.301712,490.9836425,576.72583
46959,,,,,,,,,606,661,485,547,,,,,,,,,,,,,341.817993,433.757263,490.797821,576.607788
46960,,,,,,,,,606.0264895,660.8940735,484.824936,546.675659,,,,,,,,,,,,,341.131561,433.2953185,490.2858125,576.305298
46961,,,,,,,,,606.052979,660.788147,484.649872,546.351318,,,,,,,,,,,,,340.445129,432.833374,489.773804,576.002808
46962,,,,,,,,,605.9443055,661.0098265,484.128937,546.202789,,,,,,,,,,,,,339.8768005,432.440689,489.2601015,575.653046
46963,,,,,,,,,605.835632,661.231506,483.608002,546.05426,,,,,,,,,,,,,339.308472,432.048004,488.746399,575.303284
46964,,,,,,,,,605.902252,661.226318,483.371918,545.7372435,,,,,,,,,,,,,338.745438,431.6041565,488.248215,574.9163515
46965,,,,,,,,,605.968872,661.22113,483.135834,545.420227,,,,,,,,,,,,,338.182404,431.160309,487.750031,574.529419
46966,,,,,,,,,606.002716,661.2502745,482.8746035,545.1536865,,,,,,,,,,,,,337.4414675,430.8485415,487.1600345,574.339966
46967,,,,,,,,,606.03656,661.279419,482.613373,544.887146,,,,,,,,,,,,,336.700531,430.536774,486.570038,574.150513
46968,,,,,,,,,606.01828,661.1397095,481.3066865,544.443573,,,,,,,,,,,,,336.331024,430.137421,486.0538485,573.606476
46969,,,,,,,,,606,661,480,544,,,,,,,,,,,,,335.961517,429.738068,485.537659,573.062439
46970,,,,,,,,,606.1116945,661.135956,479.1284635,543.156708,,,,,,,,,,,,,335.451019,429.445908,484.645935,572.3745115
46971,,,,,,,,,606.223389,661.271912,478.256927,542.313416,,,,,,,,,,,,,334.940521,429.153748,483.754211,571.686584
46972,,,,,,,,,606.3939515,661.3411255,477.4496915,541.388245,,,,,,,,,,,,,334.4702605,429.076874,482.3771055,570.843292
46973,,,,,,,,,606.564514,661.410339,476.642456,540.463074,,,,,,,,,,,,,334,429,481,570
46974,,,,,,,,,606.710663,661.1895445,476.1651915,539.558838,,,,,,,,,,,,,333.688568,428.7422335,480.2687075,569.3189695
46975,,,,,,,,,606.856812,660.96875,475.687927,538.654602,,,,,,,,,,,,,333.377136,428.484467,479.537415,568.637939
46976,,,,,,,,,607.0481265,661.1770325,475.6111755,538.597595,,,,,,,,,,,,,332.972534,428.5128175,479.2827455,568.788879
46977,,,,,,,,,607.239441,661.385315,475.534424,538.540588,,,,,,,,,,,,,332.567932,428.541168,479.028076,568.939819
46978,,,,,,,,,607.518738,661.6210325,476.527222,539.4826965,,,,,,,,,,,,,332.3720395,428.5218655,479.742233,569.819397
46979,,,,,,,,,607.798035,661.85675,477.52002,540.424805,,,,,,,,,,,,,332.176147,428.502563,480.45639,570.698975
46980,,,,,,,,,608.1171265,662.014221,478.852036,541.5687565,,,,,,,,,,,,,331.8484645,428.423355,481.459671,571.9350285
46981,,,,,,,,,608.436218,662.171692,480.184052,542.712708,,,,,,,,,,,,,331.520782,428.344147,482.462952,573.171082
46982,,,,,,,,,608.6009825,662.41626,480.9314425,543.552948,,,,,,,,,,,,,331.500732,428.105698,483.3494415,573.8529665
46983,,,,,,,,,608.765747,662.660828,481.678833,544.393188,,,,,,,,,,,,,331.480682,427.867249,484.235931,574.534851
46984,,,,,,,,,608.9674375,662.843567,481.947586,544.639862,,,,,,,,,,,,,331.1276245,427.6887055,484.4120785,574.874481
46985,,,,,,,,,609.169128,663.026306,482.216339,544.886536,,,,,,,,,,,,,330.774567,427.510162,484.588226,575.214111
46986,,,,,,,,,609.3177795,663.1349485,482.101776,544.725403,,,,,,,,,,,,,330.388077,427.308029,484.503738,575.3023375
46987,,,,,,,,,609.466431,663.243591,481.987213,544.56427,,,,,,,,,,,,,330.001587,427.105896,484.41925,575.390564
46988,,,,,,,,,609.6504825,663.413513,481.620392,544.1809995,,,,,,,,,,,,,329.6869355,426.9643705,484.1110075,575.244507
46989,,,,,,,,,609.834534,663.583435,481.253571,543.797729,,,,,,,,,,,,,329.372284,426.822845,483.802765,575.09845
46990,,,,,,,,,610.417267,664.2917175,480.1267855,542.3988645,,,,,,,,,,,,,328.686142,426.4114225,482.9013825,574.549225
46991,,,,,,,,,611,665,479,541,,,,,,,,,,,,,328,426,482,574
46992,,,,,,,,,611.247864,665.0372925,478.249481,540.007721,,,,,,,,,,,,,327.557907,425.8327635,481.221573,573.4795835
46993,,,,,,,,,611.495728,665.074585,477.498962,539.015442,,,,,,,,,,,,,327.115814,425.665527,480.443146,572.959167
46994,,,,,,,,,611.6895145,665.295929,476.938049,538.486145,,,,,,,,,,,,,326.886978,425.4665525,480.1831055,572.727142
46995,,,,,,,,,611.883301,665.517273,476.377136,537.956848,,,,,,,,,,,,,326.658142,425.267578,479.923065,572.495117
46996,,,,,,,,,612.0907595,665.6081545,476.421127,537.8670045,,,,,,,,,,,,,326.2891845,424.79657,480.048126,572.5243835
46997,,,,,,,,,612.298218,665.699036,476.465118,537.777161,,,,,,,,,,,,,325.920227,424.325562,480.173187,572.55365
46998,,,,,,,,,612.4039005,665.781311,476.488403,537.7735905,,,,,,,,,,,,,324.9601135,424.162781,480.0865935,573.276825
46999,,,,,,,,,612.509583,665.863586,476.511688,537.77002,,,,,,,,,,,,,324,424,480,574
47000,,,,,,,,,612.6917725,665.9117125,476.583801,537.688202,,,,,,,,,,,,,323.323944,423.710022,479.9763795,574.3392945
47001,,,,,,,,,612.873962,665.959839,476.655914,537.606384,,,,,,,,,,,,,322.647888,423.420044,479.952759,574.678589
47002,,,,,,,,,612.936981,665.9799195,477.327957,538.303192,,,,,,,,,,,,,321.823944,422.710022,480.9763795,575.8392945
47003,,,,,,,,,613,666,478,539,,,,,,,,,,,,,321,422,482,577
47004,,,,,,,,,612.983612,665.9935915,480.3735655,541.3850405,,,,,,,,,,,,,320.5634155,421.3597715,484.789795,579.5982665
47005,,,,,,,,,612.967224,665.987183,482.747131,543.770081,,,,,,,,,,,,,320.126831,420.719543,487.57959,582.196533
47006,,,,,,,,,613.014923,665.9699405,486.3330535,547.28125,,,,,,,,,,,,,319.531006,420.3616485,490.928879,585.7696225
47007,,,,,,,,,613.062622,665.952698,489.918976,550.792419,,,,,,,,,,,,,318.935181,420.003754,494.278168,589.342712
47008,,,,,,,,,613.031311,666.476349,492.459488,553.8962095,,,,,,,,,,,,,318.4675905,419.501877,496.639084,591.671356
47009,,,,,,,,,613,667,495,557,,,,,,,,,,,,,318,419,499,594
47010,,,,,,,,,613.0994875,667.0701905,494.9868165,556.953186,,,,,,,,,,,,,317.4514465,418.690689,498.822357,594.047394
47011,,,,,,,,,613.198975,667.140381,494.973633,556.906372,,,,,,,,,,,,,316.902893,418.381378,498.644714,594.094788
47012,,,,,,,,,613.0994875,667.0701905,492.4868165,554.453186,,,,,,,,,,,,,316.1611635,417.864639,496.7044065,592.366089
47013,,,,,,,,,613,667,490,552,,,,,,,,,,,,,315.419434,417.3479,494.764099,590.63739
47014,,,,,,,,,612.5,666.5,486.5,548.5,,,,,,,,,,,,,313.709717,416.67395,491.8820495,588.818695
47015,,,,,,,,,612,666,483,545,,,,,,,,,,,,,312,416,489,587
47016,,,,,,,,,612.0350035,665.5829775,480.253662,541.7346495,,,,,,,,,,,,,310.970703,415.490982,486.7513885,585.241638
47017,,,,,,,,,612.070007,665.165955,477.507324,538.469299,,,,,,,,,,,,,309.941406,414.981964,484.502777,583.483276
47018,,,,,,,,,611.5350035,665.0829775,475.753662,537.2346495,,,,,,,,,,,,,309.4171445,414.364807,483.762741,582.6557005
47019,,,,,,,,,611,665,474,536,,,,,,,,,,,,,308.892883,413.74765,483.022705,581.828125
47020,,,,,,,,,611.0441285,664.958557,473.8344115,535.7361755,,,,,,,,,,,,,308.4464415,413.873825,482.0113525,582.4140625
47021,,,,,,,,,611.088257,664.917114,473.668823,535.472351,,,,,,,,,,,,,308,414,481,583
47022,,,,,,,,,610.88797,664.816589,474.0995635,536.017639,,,,,,,,,,,,,307.224518,413.592575,481.269348,583.623535
47023,,,,,,,,,610.687683,664.716064,474.530304,536.562927,,,,,,,,,,,,,306.449036,413.18515,481.538696,584.24707
47024,,,,,,,,,610.6612245,664.604919,474.743622,536.679016,,,,,,,,,,,,,305.6027225,412.689804,481.2514035,584.297485
47025,,,,,,,,,610.634766,664.493774,474.95694,536.795105,,,,,,,,,,,,,304.756409,412.194458,480.964111,584.3479
47026,,,,,,,,,610.5271,664.3089905,474.6325075,536.382141,,,,,,,,,,,,,303.734711,411.619507,480.1670835,583.9807735
47027,,,,,,,,,610.419434,664.124207,474.308075,535.969177,,,,,,,,,,,,,302.713013,411.044556,479.370056,583.613647
47028,,,,,,,,,610.209717,663.5621035,474.1540375,535.4845885,,,,,,,,,,,,,301.6671905,410.489975,478.721222,583.4375
47029,,,,,,,,,610,663,474,535,,,,,,,,,,,,,300.621368,409.935394,478.072388,583.261353
47030,,,,,,,,,609.8559265,663.0228575,473.8568575,535.0489805,,,,,,,,,,,,,299.437103,409.4762875,477.7282565,583.615021
47031,,,,,,,,,609.711853,663.045715,473.713715,535.097961,,,,,,,,,,,,,298.252838,409.017181,477.384125,583.968689
47032,,,,,,,,,609.8559265,663.5228575,473.8568575,535.5489805,,,,,,,,,,,,,297.265747,408.422592,477.665512,584.627777
47033,,,,,,,,,610,664,474,536,,,,,,,,,,,,,296.278656,407.828003,477.946899,585.286865
47034,,,,,,,,,609.903595,663.848816,474.2521515,536.1892395,,,,,,,,,,,,,295.639328,407.4140015,478.9734495,586.6434325
47035,,,,,,,,,609.80719,663.697632,474.504303,536.378479,,,,,,,,,,,,,295,407,480,588
47036,,,,,,,,,609.777466,663.530548,474.5224305,536.238922,,,,,,,,,,,,,293.561676,406.167923,479.5399015,588.010071
47037,,,,,,,,,609.747742,663.363464,474.540558,536.099365,,,,,,,,,,,,,292.123352,405.335846,479.079803,588.020142
47038,,,,,,,,,609.625824,663.2539975,474.4334715,536.006561,,,,,,,,,,,,,291.117218,404.6425935,479.3242645,588.565674
47039,,,,,,,,,609.503906,663.144531,474.326385,535.913757,,,,,,,,,,,,,290.111084,403.949341,479.568726,589.111206
47040,,,,,,,,,609.4562375,663.0690915,474.233871,535.7893675,,,,,,,,,,,,,289.113266,403.3551635,479.669739,589.600647
47041,,,,,,,,,609.408569,662.993652,474.141357,535.664978,,,,,,,,,,,,,288.115448,402.760986,479.770752,590.090088
47042,,,,,,,,,609.442932,662.977661,474.142883,535.608673,,,,,,,,,,,,,287.174362,402.011978,479.8387755,590.342926
47043,,,,,,,,,609.477295,662.96167,474.144409,535.552368,,,,,,,,,,,,,286.233276,401.26297,479.906799,590.595764
47044,,,,,,,,,609.4366455,662.756836,474.176773,535.39624,,,,,,,,,,,,,285.0738065,400.524414,479.8829345,590.9769285
47045,,,,,,,,,609.395996,662.552002,474.209137,535.240112,,,,,,,,,,,,,283.914337,399.785858,479.85907,591.358093
47046,,,,,,,,,609.697998,662.776001,474.1045685,535.120056,,,,,,,,,,,,,282.7502595,398.9677735,479.7820435,591.6140135
47047,,,,,,,,,610,663,474,535,,,,,,,,,,,,,281.586182,398.149689,479.705017,591.869934
47048,,,,,,,,,609.9557495,662.6692505,474.190216,534.8604735,,,,,,,,,,,,,280.3626405,397.187836,479.7106935,592.1274415
47049,,,,,,,,,609.911499,662.338501,474.380432,534.720947,,,,,,,,,,,,,279.139099,396.225983,479.71637,592.384949
47050,,,,,,,,,609.6754455,662.050934,474.433914,534.715149,,,,,,,,,,,,,278.303543,395.189896,479.9671785,592.44281
47051,,,,,,,,,609.439392,661.763367,474.487396,534.709351,,,,,,,,,,,,,277.467987,394.153809,480.217987,592.500671
47052,,,,,,,,,609.2820435,661.607727,474.340225,534.564148,,,,,,,,,,,,,276.2394255,393.3087315,479.934845,592.5865475
47053,,,,,,,,,609.124695,661.452087,474.193054,534.418945,,,,,,,,,,,,,275.010864,392.463654,479.651703,592.672424
47054,,,,,,,,,609.0411685,661.3699645,473.665863,533.8933715,,,,,,,,,,,,,273.7601315,391.4531555,478.953018,592.2049255
47055,,,,,,,,,608.957642,661.287842,473.138672,533.367798,,,,,,,,,,,,,272.509399,390.442657,478.254333,591.737427
47056,,,,,,,,,608.945984,661.1344605,472.1677245,532.233734,,,,,,,,,,,,,271.075439,389.5623625,476.8132475,590.8291015
47057,,,,,,,,,608.934326,660.981079,471.196777,531.09967,,,,,,,,,,,,,269.641479,388.682068,475.372162,589.920776
47058,,,,,,,,,608.753662,660.8561705,470.090622,530.0577085,,,,,,,,,,,,,268.0915675,387.8479765,473.7859345,589.0233765
47059,,,,,,,,,608.572998,660.731262,468.984467,529.015747,,,,,,,,,,,,,266.541656,387.013885,472.199707,588.125977
47060,,,,,,,,,607.286499,660.365631,467.9922335,528.5078735,,,,,,,,,,,,,265.061218,385.929489,471.144043,587.451416
47061,,,,,,,,,606,660,467,528,,,,,,,,,,,,,263.58078,384.845093,470.088379,586.776855
47062,,,,,,,,,605.8222045,659.753052,466.7945405,527.7164305,,,,,,,,,,,,,261.919098,383.921097,469.4469605,586.8452755
47063,,,,,,,,,605.644409,659.506104,466.589081,527.432861,,,,,,,,,,,,,260.257416,382.997101,468.805542,586.913696
47064,,,,,,,,,605.518463,659.3968205,466.8861545,527.7487485,,,,,,,,,,,,,258.8204345,381.828293,468.9320985,587.298309
47065,,,,,,,,,605.392517,659.287537,467.183228,528.064636,,,,,,,,,,,,,257.383453,380.659485,469.058655,587.682922
47066,,,,,,,,,605.1962585,659.1437685,468.091614,529.032318,,,,,,,,,,,,,255.6917265,379.8297425,469.5293275,588.841461
47067,,,,,,,,,605,659,469,530,,,,,,,,,,,,,254,379,470,590
47068,,,,,,,,,604.9217835,658.879303,469.863907,530.8159485,,,,,,,,,,,,,252.2818755,377.9986115,470.559189,591.390442
47069,,,,,,,,,604.843567,658.758606,470.727814,531.631897,,,,,,,,,,,,,250.563751,376.997223,471.118378,592.780884
47070,,,,,,,,,604.9217835,658.879303,470.863907,531.8159485,,,,,,,,,,,,,248.9945905,375.772995,471.6050265,593.5994265
47071,,,,,,,,,605,659,471,532,,,,,,,,,,,,,247.42543,374.548767,472.091675,594.417969
47072,,,,,,,,,604.952057,658.95755,471.1712645,532.1774595,,,,,,,,,,,,,245.654846,373.443176,472.222992,595.189209
47073,,,,,,,,,604.904114,658.9151,471.342529,532.354919,,,,,,,,,,,,,243.884262,372.337585,472.354309,595.960449
47074,,,,,,,,,604.452057,658.45755,471.1712645,532.1774595,,,,,,,,,,,,,242.2785875,371.179016,472.6334075,596.6697995
47075,,,,,,,,,604,658,471,532,,,,,,,,,,,,,240.672913,370.020447,472.912506,597.37915
47076,,,,,,,,,604.028351,657.881958,471.027344,531.861969,,,,,,,,,,,,,238.991219,368.8027345,473.0409545,597.954071
47077,,,,,,,,,604.056702,657.763916,471.054688,531.723938,,,,,,,,,,,,,237.309525,367.585022,473.169403,598.528992
47078,,,,,,,,,604.528351,657.881958,471.527344,531.861969,,,,,,,,,,,,,235.3498765,366.5648345,473.331619,599.595215
47079,,,,,,,,,605,658,472,532,,,,,,,,,,,,,233.390228,365.544647,473.493835,600.661438
47080,,,,,,,,,605.04245,658.00412,472.83403,532.7906495,,,,,,,,,,,,,231.623558,364.270004,474.2966,601.9376525
47081,,,,,,,,,605.0849,658.00824,473.66806,533.581299,,,,,,,,,,,,,229.856888,362.995361,475.099365,603.213867
47082,,,,,,,,,605.2207945,657.947449,474.635162,534.3257445,,,,,,,,,,,,,227.98436,361.935272,475.904892,604.801178
47083,,,,,,,,,605.356689,657.886658,475.602264,535.07019,,,,,,,,,,,,,226.111832,360.875183,476.710419,606.388489
47084,,,,,,,,,605.3234555,657.9047855,476.0161285,535.5422055,,,,,,,,,,,,,224.280945,359.697693,477.0698395,607.376648
47085,,,,,,,,,605.290222,657.922913,476.429993,536.014221,,,,,,,,,,,,,222.450058,358.520203,477.42926,608.364807
47086,,,,,,,,,605.145111,657.9614565,475.7149965,535.5071105,,,,,,,,,,,,,221.225029,357.7601015,476.71463,608.1824035
47087,,,,,,,,,605,658,475,535,,,,,,,,,,,,,220,357,476,608
47088,,,,,,,,,604.978546,657.8871155,474.1080015,534.0045165,,,,,,,,,,,,,216.9727935,355.165268,475.135315,608.197937
47089,,,,,,,,,604.957092,657.774231,473.216003,533.009033,,,,,,,,,,,,,213.945587,353.330536,474.27063,608.395874
47090,,,,,,,,,604.9112855,657.8423155,472.7361145,532.658081,,,,,,,,,,,,,211.916458,351.807236,474.0091555,608.621155
47091,,,,,,,,,604.865479,657.9104,472.256226,532.307129,,,,,,,,,,,,,209.887329,350.283936,473.747681,608.846436
47092,,,,,,,,,604.854584,657.8017575,472.3948215,532.335083,,,,,,,,,,,,,207.7161485,348.7248845,473.806824,609.494629
47093,,,,,,,,,604.843689,657.693115,472.533417,532.363037,,,,,,,,,,,,,205.544968,347.165833,473.865967,610.142822
47094,,,,,,,,,604.9218445,657.8465575,472.7667085,532.6815185,,,,,,,,,,,,,203.272484,345.5829165,473.9329835,610.571411
47095,,,,,,,,,605,658,473,533,,,,,,,,,,,,,201,344,474,611
47096,,,,,,,,,605,658,473.5,533.5,,,,,,,,,,,,,201,340.5,475,610.5
47097,,,,,,,,,605,658,474,534,,,,,,,,,,,,,201,337,476,610
47098,,,,,,,,,604.9952085,657.937378,474.10025,534.0347595,,,,,,,,,,,,,198.748146,335.2453615,475.7315215,610.221405
47099,,,,,,,,,604.990417,657.874756,474.2005,534.069519,,,,,,,,,,,,,196.496292,333.490723,475.463043,610.44281
47100,,,,,,,,,605.0765075,657.7938845,473.790054,533.470062,,,,,,,,,,,,,194.248146,331.7453615,474.7315215,610.721405
47101,,,,,,,,,605.162598,657.713013,473.379608,532.870605,,,,,,,,,,,,,192,330,474,611
47102,,,,,,,,,605.008789,657.846741,471.753662,531.57019,,,,,,,,,,,,,189.5,328,472.5,610
47103,,,,,,,,,604.85498,657.980469,470.127716,530.269775,,,,,,,,,,,,,187,326,471,609
47104,,,,,,,,,604.7711485,657.9086,469.044586,529.200195,,,,,,,,,,,,,184.5,323.5,470,608.5
47105,,,,,,,,,604.687317,657.836731,467.961456,528.130615,,,,,,,,,,,,,182,321,469,608
47106,,,,,,,,,604.628662,657.76474,467.684784,527.8388365,,,,,,,,,,,,,179.5,319.5,468.5,609
47107,,,,,,,,,604.570007,657.692749,467.408112,527.547058,,,,,,,,,,,,,177,318,468,610
47108,,,,,,,,,604.370636,657.5516355,467.852707,528.0575865,,,,,,,,,,,,,173,314.5,468.5,611.5
47109,,,,,,,,,604.171265,657.410522,468.297302,528.568115,,,,,,,,,,,,,169,311,469,613
47110,,,,,,,,,604.0554505,657.257751,468.9874265,529.2164,,,,,,,,,,,,,167,309.5,469.5,613.5
47111,,,,,,,,,603.939636,657.10498,469.677551,529.864685,,,,,,,,,,,,,165,308,470,614
47112,,,,,,,,,603.8778075,656.8308105,470.2589265,530.205658,,,,,,,,,,,,,162,306,470,615.5
47113,,,,,,,,,603.815979,656.556641,470.840302,530.546631,,,,,,,,,,,,,159,304,470,617
47114,,,,,,,,,603.564148,656.4417115,471.118866,530.980194,,,,,,,,,,,,,156,301.5,470,618
47115,,,,,,,,,603.312317,656.326782,471.39743,531.413757,,,,,,,,,,,,,153,299,470,619
47116,,,,,,,,,603.073639,656.2565915,471.4352565,531.642334,,,,,,,,,,,,,150,296.5,470,619
47117,,,,,,,,,602.834961,656.186401,471.473083,531.870911,,,,,,,,,,,,,147,294,470,619
47118,,,,,,,,,602.712799,655.8459775,471.4036405,531.5543825,,,,,,,,,,,,,144,291,470,618.5
47119,,,,,,,,,602.590637,655.505554,471.334198,531.237854,,,,,,,,,,,,,141,288,470,618
47120,,,,,,,,,602.470276,655.288208,470.452484,530.246338,,,,,,,,,,,,,137,285.5,468.5,618.5
47121,,,,,,,,,602.349915,655.070862,469.57077,529.254822,,,,,,,,,,,,,133,283,467,619
47122,,,,,,,,,602.1749575,655.035431,467.785385,527.627411,,,,,,,,,,,,,129.5792275,280.484024,465.8029785,618.7198485
47123,,,,,,,,,602,655,466,526,,,,,,,,,,,,,126.158455,277.968048,464.605957,618.439697
47124,,,,,,,,,601.8526,654.773346,465.3651275,525.3424685,,,,,,,,,,,,,122.9304695,275.2374265,464.036972,618.3746945
47125,,,,,,,,,601.7052,654.546692,464.730255,524.684937,,,,,,,,,,,,,119.702484,272.506805,463.467987,618.309692
47126,,,,,,,,,601.511749,654.297882,464.786606,524.6784975,,,,,,,,,,,,,116.7292745,269.230667,464.0209505,618.5556945
47127,,,,,,,,,601.318298,654.049072,464.842957,524.672058,,,,,,,,,,,,,113.756065,265.954529,464.573914,618.801697
47128,,,,,,,,,601.091278,653.7827755,465.6311955,525.415741,,,,,,,,,,,,,109.3780325,263.4772645,465.286957,621.4008485
47129,,,,,,,,,600.864258,653.516479,466.419434,526.159424,,,,,,,,,,,,,105,261,466,624
47130,,,,,,,,,600.688629,653.2526245,467.4792175,527.11911,,,,,,,,,,,,,101.1707115,258.3073425,466.3680265,625.519226
47131,,,,,,,,,600.513,652.98877,468.539001,528.078796,,,,,,,,,,,,,97.341423,255.614685,466.736053,627.038452
47132,,,,,,,,,600.2565,652.494385,469.7695005,529.039398,,,,,,,,,,,,,93.6707115,252.8073425,467.3680265,628.519226
47133,,,,,,,,,600,652,471,530,,,,,,,,,,,,,90,250,468,630
47134,,,,,,,,,599.6845095,651.788513,471.962036,531.0800475,,,,,,,,,,,,,87,248,467.5,630.5
47135,,,,,,,,,599.369019,651.577026,472.924072,532.160095,,,,,,,,,,,,,84,246,467,631
47136,,,,,,,,,599.200348,651.4756165,473.204193,532.51651,,,,,,,,,,,,,80.5,243.5,467,633
47137,,,,,,,,,599.031677,651.374207,473.484314,532.872925,,,,,,,,,,,,,77,241,467,635
47138,,,,,,,,,599.043701,651.234467,473.3798065,532.596222,,,,,,,,,,,,,73.5,238.5,467,636
47139,,,,,,,,,599.055725,651.094727,473.275299,532.319519,,,,,,,,,,,,,70,236,467,637
47140,,,,,,,,,599.0274355,651.0997925,472.616287,531.698364,,,,,,,,,,,,,66,233,467,636.5
47141,,,,,,,,,598.999146,651.104858,471.957275,531.077209,,,,,,,,,,,,,62,230,467,636
47142,,,,,,,,,598.999573,651.052429,470.9786375,530.0386045,,,,,,,,,,,,,58.5,227.5,466,636.5
47143,,,,,,,,,599,651,470,529,,,,,,,,,,,,,55,225,465,637
47144,,,,,,,,,599.0850525,651.164459,468.808487,527.89859,,,,,,,,,,,,,51.5,222,464,637
47145,,,,,,,,,599.170105,651.328918,467.616974,526.79718,,,,,,,,,,,,,48,219,463,637
47146,,,,,,,,,599.5534365,651.389465,467.2725375,526.086517,,,,,,,,,,,,,44.5,216.5,463,636.5
47147,,,,,,,,,599.936768,651.450012,466.928101,525.375854,,,,,,,,,,,,,41,214,463,636
47148,,,,,,,,,600.3362735,651.666992,466.871567,525.112213,,,,,,,,,,,,,37.5,211.5,462,636.5
47149,,,,,,,,,600.735779,651.883972,466.815033,524.848572,,,,,,,,,,,,,34,209,461,637
47150,,,,,,,,,601.057556,652.0511475,467.3794555,525.2375795,,,,,,,,,,,,,30.5,206,460.5,638.5
47151,,,,,,,,,601.379333,652.218323,467.943878,525.626587,,,,,,,,,,,,,27,203,460,640
47152,,,,,,,,,601.8415525,652.465607,469.0045775,526.4434205,,,,,,,,,,,,,23.5,200,460.5,641
47153,,,,,,,,,602.303772,652.712891,470.065277,527.260254,,,,,,,,,,,,,20,197,461,642
47154,,,,,,,,,602.595459,653.006958,471.03981,528.237488,,,,,,,,,,,,,16.5,194.5,461.5,644
47155,,,,,,,,,602.887146,653.301025,472.014343,529.214722,,,,,,,,,,,,,13,192,462,646
47156,,,,,,,,,603.2219545,653.44165,472.8533325,529.833374,,,,,,,,,,,,,9.5,189.5,463.5,648
47157,,,,,,,,,603.556763,653.582275,473.692322,530.452026,,,,,,,,,,,,,6,187,465,650
47158,,,,,,,,,603.902985,653.842773,473.705002,530.367462,,,,,,,,,,,,,3,184,466,650.5
47159,,,,,,,,,604.249207,654.103271,473.717682,530.282898,,,,,,,,,,,,,0,181,467,651
47160,,,,,,,,,604.810791,654.530212,473.086853,529.499298,,,,,,,,,,,,,0,178.5,468,652.5
47161,,,,,,,,,605.372375,654.957153,472.456024,528.715698,,,,,,,,,,,,,0,176,469,654
47162,,,,,,,,,606.0327755,655.625061,471.9060515,528.1742555,,,,,,,,,,,,,0,173.5,468,655
47163,,,,,,,,,606.693176,656.292969,471.356079,527.632813,,,,,,,,,,,,,0,171,467,656
47164,,,,,,,,,606.846588,656.6464845,471.1780395,528.3164065,,,,,,,,,,,,,0,168.5,467,656
47165,,,,,,,,,607,657,471,529,,,,,,,,,,,,,0,166,467,656
47166,,,,,,,,,607.5147095,657.317108,472.037613,529.80838,,,,,,,,,,,,,0,163.5,467,657.5
47167,,,,,,,,,608.029419,657.634216,473.075226,530.61676,,,,,,,,,,,,,0,161,467,659
47168,,,,,,,,,608.5166625,658.050415,474.3065035,531.765625,,,,,,,,,,,,,0,158.5,467.5,661.5
47169,,,,,,,,,609.003906,658.466614,475.537781,532.91449,,,,,,,,,,,,,0,156,468,664
47170,,,,,,,,,609.381958,658.7786865,476.6116945,533.9118655,,,,,,,,,,,,,0,153.5,468.5,665
47171,,,,,,,,,609.76001,659.090759,477.685608,534.909241,,,,,,,,,,,,,0,151,469,666
47172,,,,,,,,,610.380005,660.0453795,477.342804,534.9546205,,,,,,,,,,,,,0,148.5,469,667
47173,,,,,,,,,611,661,477,535,,,,,,,,,,,,,0,146,469,668
47174,,,,,,,,,611.648834,661.690613,476.2303315,534.278778,,,,,,,,,,,,,,,,
47175,,,,,,,,,612.297668,662.381226,475.460663,533.557556,,,,,,,,,,,,,,,,
47176,,,,,,,,,613.0691525,662.845734,474.80246,532.543274,,,,,,,,,,,,,,,,
47177,,,,,,,,,613.840637,663.310242,474.144257,531.528992,,,,,,,,,,,,,,,,
47178,,,,,,,,,614.536499,663.9262695,473.667038,530.9591675,,,,,,,,,,,,,,,,
47179,,,,,,,,,615.232361,664.542297,473.189819,530.389343,,,,,,,,,,,,,,,,
47180,,,,,,,,,615.9180605,665.0870665,473.1380765,530.1741025,,,,,,,,,,,,,,,,
47181,,,,,,,,,616.60376,665.631836,473.086334,529.958862,,,,,,,,,,,,,,,,
47182,,,,,,,,,617.0513915,666.0131225,473.5016785,530.297241,,,,,,,,,,,,,,,,
47183,,,,,,,,,617.499023,666.394409,473.917023,530.63562,,,,,,,,,,,,,,,,
