Image_Number,Ped_00_ImagePosLeft,Ped_00_ImagePosRight,Ped_00_ImagePosTop,Ped_00_ImagePosBottom,Ped_01_ImagePosLeft,Ped_01_ImagePosRight,Ped_01_ImagePosTop,Ped_01_ImagePosBottom,Ped_02_ImagePosLeft,Ped_02_ImagePosRight,Ped_02_ImagePosTop,Ped_02_ImagePosBottom,Ped_03_ImagePosLeft,Ped_03_ImagePosRight,Ped_03_ImagePosTop,Ped_03_ImagePosBottom,Ped_04_ImagePosLeft,Ped_04_ImagePosRight,Ped_04_ImagePosTop,Ped_04_ImagePosBottom,Ped_05_ImagePosLeft,Ped_05_ImagePosRight,Ped_05_ImagePosTop,Ped_05_ImagePosBottom,Ped_06_ImagePosLeft,Ped_06_ImagePosRight,Ped_06_ImagePosTop,Ped_06_ImagePosBottom,Ped_07_ImagePosLeft,Ped_07_ImagePosRight,Ped_07_ImagePosTop,Ped_07_ImagePosBottom,Ped_08_ImagePosLeft,Ped_08_ImagePosRight,Ped_08_ImagePosTop,Ped_08_ImagePosBottom,Ped_09_ImagePosLeft,Ped_09_ImagePosRight,Ped_09_ImagePosTop,Ped_09_ImagePosBottom,Ped_10_ImagePosLeft,Ped_10_ImagePosRight,Ped_10_ImagePosTop,Ped_10_ImagePosBottom,Ped_11_ImagePosLeft,Ped_11_ImagePosRight,Ped_11_ImagePosTop,Ped_11_ImagePosBottom,Ped_12_ImagePosLeft,Ped_12_ImagePosRight,Ped_12_ImagePosTop,Ped_12_ImagePosBottom,Ped_13_ImagePosLeft,Ped_13_ImagePosRight,Ped_13_ImagePosTop,Ped_13_ImagePosBottom,Ped_14_ImagePosLeft,Ped_14_ImagePosRight,Ped_14_ImagePosTop,Ped_14_ImagePosBottom,Ped_15_ImagePosLeft,Ped_15_ImagePosRight,Ped_15_ImagePosTop,Ped_15_ImagePosBottom,Ped_16_ImagePosLeft,Ped_16_ImagePosRight,Ped_16_ImagePosTop,Ped_16_ImagePosBottom,Ped_17_ImagePosLeft,Ped_17_ImagePosRight,Ped_17_ImagePosTop,Ped_17_ImagePosBottom,Ped_18_ImagePosLeft,Ped_18_ImagePosRight,Ped_18_ImagePosTop,Ped_18_ImagePosBottom,Ped_19_ImagePosLeft,Ped_19_ImagePosRight,Ped_19_ImagePosTop,Ped_19_ImagePosBottom
387801,1096,1152,439,611,816,852,467,571,1060,1088,463,547,1020,1044,467,535,940,956,471,515,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960
387802,1100,1160,439,615,820,856,467,571,1064,1092,463,547,1024,1048,463,535,948,960,471,511,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960
387803,1112,1168,439,611,828,864,471,575,1072,1100,463,547,1032,1056,467,535,952,968,471,519,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960
387804,1116,1176,439,615,836,868,471,575,1076,1108,463,547,1036,1060,467,535,956,972,471,519,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960
387805,1120,1180,435,619,840,872,471,575,1084,1112,459,547,1040,1064,463,535,960,976,471,519,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960
387806,1124,1188,435,623,844,880,471,575,1088,1116,459,547,1048,1068,463,535,964,980,471,519,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960
387807,1136,1196,435,611,848,884,475,579,1096,1124,459,547,1052,1076,463,531,964,984,459,515,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960
387808,1144,1204,435,615,856,888,475,579,1100,1128,459,547,1056,1080,463,531,976,992,459,515,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960
387809,1148,1208,435,619,860,896,475,579,1104,1132,459,547,1060,1084,463,531,984,1004,459,515,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960
387810,1152,1216,431,623,864,900,475,579,1112,1140,459,547,1064,1088,463,531,996,1016,459,519,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960
387811,868,904,475,579,1172,1224,443,599,1116,1144,463,547,1072,1092,467,535,984,1000,483,535,1084,1108,467,539,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960
387811,868,904,475,579,1172,1224,443,599,1116,1144,463,547,1072,1092,467,535,984,1000,483,535,1084,1108,467,539,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960
387814,888,920,475,579,1192,1244,447,607,1136,1164,463,547,1088,1108,467,535,1000,1016,483,539,1100,1124,471,543,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960
387815,892,928,475,583,1200,1252,451,611,1140,1168,463,547,1092,1116,467,539,1004,1024,483,539,1108,1132,471,543,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960
387816,896,932,475,583,1208,1264,451,611,1148,1176,463,547,1100,1120,467,539,1012,1028,483,539,1112,1136,471,543,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960
387817,904,940,471,583,1220,1272,451,603,1164,1196,459,551,1112,1132,475,535,1120,1148,467,547,1088,1104,479,531,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960
387818,912,948,471,583,1220,1268,451,603,1160,1192,459,551,1104,1128,475,535,1128,1152,467,543,1104,1120,483,531,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960
387819,916,952,471,583,1236,1280,451,603,1164,1196,459,551,1112,1132,475,535,1136,1160,467,539,1116,1132,483,531,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960
387820,924,960,471,583,1244,1280,451,603,1172,1200,459,551,1116,1136,475,535,1140,1164,467,539,1132,1148,483,535,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960
387821,444,500,491,659,1240,1280,443,611,932,968,471,579,1180,1208,463,547,1136,1160,471,539,1124,1148,463,535,1200,1236,439,555,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960
387822,452,508,491,659,1248,1280,443,611,940,976,471,579,1188,1216,459,547,1144,1168,471,539,1132,1160,459,539,1204,1244,439,555,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960
387823,456,512,491,659,1256,1280,443,615,944,984,471,579,1204,1236,439,535,1152,1172,471,539,1140,1168,459,547,1212,1252,435,555,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960
387824,464,520,491,663,1268,1280,443,615,952,988,467,579,1220,1252,435,519,1160,1184,467,539,1148,1176,455,547,1220,1260,435,559,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960
387825,472,528,491,659,964,1000,467,575,1236,1268,451,543,1216,1248,451,547,1176,1200,459,535,1164,1184,463,535,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960
387826,480,540,491,659,972,1008,467,575,1248,1280,447,543,1224,1256,451,547,1184,1208,459,535,1172,1196,463,535,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960
387827,488,548,491,659,980,1016,467,575,1256,1280,447,543,1232,1264,447,547,1192,1216,459,535,1180,1204,463,535,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960
387828,500,556,487,663,992,1028,467,575,1264,1280,447,543,1240,1272,447,547,1200,1224,459,535,1188,1212,463,535,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960
387829,512,568,487,663,1000,1036,467,575,1248,1280,447,559,1280,1280,447,539,1212,1236,455,531,1276,1280,459,535,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960
387830,520,580,487,667,1012,1048,467,575,1256,1280,447,559,1280,1280,447,535,1220,1244,455,531,1280,1280,459,535,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960
387831,532,592,487,667,1024,1060,467,575,1268,1280,447,559,1280,1280,447,535,1232,1256,455,531,1280,1280,455,535,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960
387832,544,604,487,667,1032,1068,467,575,1276,1280,447,559,1280,1280,447,535,1240,1268,455,531,1280,1280,455,535,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960
387833,556,616,491,671,1044,1084,463,579,1280,1280,447,559,1252,1280,459,535,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960
387834,568,628,491,671,1056,1096,463,579,1280,1280,447,559,1264,1280,463,535,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960
387835,580,640,491,675,1068,1108,459,579,1280,1280,447,559,1276,1280,459,535,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960
387836,592,656,491,675,1080,1120,459,579,1280,1280,443,559,1280,1280,459,535,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960
387837,608,672,491,679,1096,1132,459,571,1280,1280,463,535,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960
387838,624,684,491,679,1108,1144,459,571,1280,1280,463,535,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960
387839,636,700,491,679,1120,1160,459,571,1280,1280,463,535,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960
387840,648,716,487,683,1132,1172,459,571,1280,1280,463,535,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960
387841,668,732,487,675,1148,1184,463,567,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960
387842,684,748,487,675,1160,1196,463,567,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960
387843,696,760,483,679,1172,1208,463,567,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960
387844,708,776,479,683,1184,1220,459,567,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960
387845,732,796,479,679,1200,1236,459,571,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960
387846,744,812,475,679,1212,1248,455,567,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960
387847,760,828,475,679,1224,1264,455,567,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960
387848,776,844,471,679,1240,1276,451,567,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960
387849,792,860,463,675,1256,1280,451,563,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960
387849,792,860,463,675,1256,1280,451,563,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960
387852,840,912,455,667,1280,1280,447,563,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960
387853,860,928,455,663,1280,1280,443,563,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960
387854,876,944,455,659,1280,1280,443,559,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960
387855,892,964,447,663,1280,1280,439,555,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960
387856,884,956,443,659,1280,1280,435,551,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960
387857,928,1000,443,659,1280,1280,435,551,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960
387858,948,1020,443,659,1280,1280,431,547,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960
387859,960,1036,443,671,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960
387860,980,1056,443,675,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960
387861,1000,1076,443,675,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960
387862,1020,1096,443,675,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960
